Date,Open,High,Low,Close,Adj Close,Volume
2021-04-27,3443.469971,3460.0,3398.01001,3417.429932,3417.429932,3827100
2021-04-28,3434.800049,3489.879883,3425.0,3458.5,3458.5,4631900
2021-04-29,3505.100098,3514.449951,3435.0,3471.310059,3471.310059,7682400
2021-04-30,3525.120117,3554.0,3462.5,3467.419922,3467.419922,7009300
2021-05-03,3484.72998,3486.649902,3372.699951,3386.48999,3386.48999,5875500
2021-05-04,3356.189941,3367.97998,3272.129883,3311.870117,3311.870117,5439400
2021-05-05,3338.860107,3354.699951,3264.360107,3270.540039,3270.540039,3711300
2021-05-06,3270.0,3314.399902,3247.199951,3306.370117,3306.370117,4447700
2021-05-07,3319.090088,3330.889893,3289.070068,3291.610107,3291.610107,4710300
2021-05-10,3282.320068,3283.0,3190.0,3190.48999,3190.48999,5838600
2021-05-11,3136.280029,3238.0,3127.370117,3223.909912,3223.909912,4619800
2021-05-12,3185.0,3207.939941,3133.100098,3151.939941,3151.939941,4936400
2021-05-13,3185.469971,3203.840088,3133.0,3161.469971,3161.469971,3350900
2021-05-14,3185.560059,3228.860107,3183.0,3222.899902,3222.899902,3325000
2021-05-17,3245.929932,3292.75,3234.590088,3270.389893,3270.389893,3723900
2021-05-18,3292.580078,3312.0,3230.370117,3232.280029,3232.280029,2828400
2021-05-19,3195.0,3234.75,3184.0,3231.800049,3231.800049,2679700
2021-05-20,3244.399902,3259.679932,3236.179932,3247.679932,3247.679932,2633200
2021-05-21,3250.0,3256.689941,3197.01001,3203.080078,3203.080078,4104900
2021-05-24,3215.5,3257.949951,3210.5,3244.98999,3244.98999,2422800
2021-05-25,3266.669922,3279.820068,3213.76001,3259.050049,3259.050049,3261100
2021-05-26,3274.590088,3295.72998,3258.51001,3265.159912,3265.159912,2384000
2021-05-27,3256.0,3260.360107,3230.040039,3230.110107,3230.110107,2561200
2021-05-28,3242.0,3247.98999,3219.699951,3223.070068,3223.070068,2329800
2021-06-01,3243.5,3250.97998,3209.060059,3218.649902,3218.649902,2430000
2021-06-02,3223.100098,3235.0,3208.0,3233.98999,3233.98999,2014500
2021-06-03,3204.22998,3214.439941,3184.030029,3187.01001,3187.01001,2398300
2021-06-04,3212.0,3221.0,3198.810059,3206.219971,3206.219971,2249700
2021-06-07,3197.330078,3208.0,3172.199951,3198.01001,3198.01001,2215800
2021-06-08,3222.610107,3279.530029,3218.01001,3264.110107,3264.110107,3416700
2021-06-09,3272.870117,3297.580078,3270.699951,3281.149902,3281.149902,2455500
2021-06-10,3282.01001,3351.0,3281.149902,3349.649902,3349.649902,3476500
2021-06-11,3349.649902,3366.580078,3333.449951,3346.830078,3346.830078,2817400
2021-06-14,3346.830078,3385.0,3335.5,3383.870117,3383.870117,2569700
2021-06-15,3384.0,3396.98999,3363.110107,3383.129883,3383.129883,2426200
2021-06-16,3392.0,3426.350098,3360.530029,3415.25,3415.25,4202800
2021-06-17,3403.179932,3497.199951,3401.0,3489.23999,3489.23999,5136500
2021-06-18,3479.98999,3507.0,3473.709961,3486.899902,3486.899902,5247700
2021-06-21,3476.419922,3482.0,3434.0,3453.959961,3453.959961,3277100
2021-06-22,3458.060059,3523.780029,3456.090088,3505.439941,3505.439941,3345100
2021-06-23,3505.0,3521.0,3483.199951,3503.820068,3503.820068,2813300
2021-06-24,3507.639893,3524.860107,3430.850098,3449.080078,3449.080078,3832000
2021-06-25,3464.0,3464.820068,3394.179932,3401.459961,3401.459961,3941000
2021-06-28,3416.0,3448.0,3413.51001,3443.889893,3443.889893,2242800
2021-06-29,3438.820068,3456.030029,3423.030029,3448.139893,3448.139893,2098400
2021-06-30,3441.060059,3471.600098,3435.0,3440.159912,3440.159912,2404000
2021-07-01,3434.610107,3457.0,3409.419922,3432.969971,3432.969971,2037100
2021-07-02,3451.639893,3511.719971,3436.919922,3510.97998,3510.97998,3169400
